,site,garden,treatment,unified_names,leaf_weight,stem_weight,wet_leafg,dry_leafg,tot_bio,type,no_stems,sla,area,area.lost,stem_weight_dots,leaf_weight_dots,num_stem_weight,num_leaf_weight,sla.w,sla.d,sla.w.m2kg1,sla.d.m2kg1,perc.herb,water.cont
4484,yawan,g8,f,oplismenus_compositus,0.722,0,3.85,0.41,0.722,NA,1,NA,NA,NA,0,0.722,0,0.722,NA,NA,NA,NA,NA,3.44
4120,yawan,g5,p,undetermined_sp7,0.55,0.176,11.89,3.65,0.726,NA,1,NA,NA,NA,0.176,0.55,0.176,0.55,NA,NA,NA,NA,NA,8.24
1808,numba,g6,i,tetrastigma_voinierianum,0.59815,0.13,10.07,1.5,0.72815,NA,1,NA,512.362,-5.76999999999998,0.13,0.59815,0.13,0.59815,50.8800397219464,341.574666666667,5.08800397219464,34.1574666666667,0.01113615835347,8.57
2252,numba,g8,ch,trichospermum_pleiostigma,0.23938,0.48922,13.1,8.65,0.7286,NA,1,NA,NA,NA,0.48922,0.23938,0.48922,0.23938,NA,NA,NA,NA,NA,4.45
1279,numba,g5,ch,lepistemon_urceolatus,0.31,0.42,9.7,4.7,0.73,NA,1,NA,1040.863,-6.44100000000003,0.42,0.31,0.42,0.31,107.305463917526,221.460212765957,10.7305463917526,22.1460212765957,0.006150076768541,5
2389,numba,g8,p,maesa_haplobotrys,0.255,0.475,12.1,9.3,0.73,NA,1,NA,NA,NA,0.475,0.255,0.475,0.255,NA,NA,NA,NA,NA,2.8
2809,wanang,g3,p,piper_aduncum,0.36,0.37,21.09,2.45,0.73,tree,1,6.23260998571099,1247.252,-8.50039312338784,0.37,0.36,0.37,0.36,59.139497392129,509.082448979592,5.9139497392129,50.9082448979592,0.006769163387573,18.64
4481,yawan,g8,f,macaranga_strigosa,0.266,0.464,9.7,4.75,0.73,woody,1,NA,NA,NA,0.464,0.266,0.464,0.266,NA,NA,NA,NA,NA,4.95
3594,yawan,g3,ch,cyphomandra_betacea,0.17,0.566,24.11,3.16,0.736,NA,1,NA,NA,NA,0.566,0.17,0.566,0.17,NA,NA,NA,NA,NA,20.95
490,numba,g2,h,macaranga_fallacina,0.384,0.354,14.72,NA,0.738,NA,1,NA,1088.198,-2.99299999999994,0.354,0.384,0.354,0.384,73.9264945652174,NA,7.39264945652174,NA,0.00274287452884,NA
2260,numba,g8,f,hornstedtia_lycostoma,0.175,0.565,13.86,11,0.74,NA,1,NA,NA,NA,0.565,0.175,0.565,0.175,NA,NA,NA,NA,NA,2.86
2467,numba,g9,f,trema_orientale,0.3,0.44,24.06,12.8,0.74,NA,1,NA,NA,NA,0.44,0.3,0.44,0.3,NA,NA,NA,NA,NA,11.26
2496,numba,g9,i,brachiaria_mutica,0.74,0,3.11,7,0.74,NA,1,NA,NA,NA,0,0.74,0,0.74,NA,NA,NA,NA,NA,-3.89
2675,wanang,g2,f,pipturus_argenteus,0.445,0.295,20.4,6.32,0.74,tree,1,4.96791276051803,908.352,-6.04321179132095,0.295,0.445,0.295,0.445,44.5270588235294,143.726582278481,4.45270588235294,14.3726582278481,0.006608971387199,14.08
1726,numba,g6,h,hornstedtia_sp1,0.232,0.51,15.68,8.5,0.742,NA,1,NA,811.842,-4.03600000000006,0.51,0.232,0.51,0.232,51.775637755102,95.5108235294118,5.1775637755102,9.55108235294118,0.004946818029166,7.18
3311,yawan,g1,p,cypholophus_sp2,0.083,0.666,12.81,4.04,0.749,woody,3,NA,1163.171,-3.35099999999989,0.666,0.083,0.666,0.083,90.8017954722873,287.913613861386,9.08017954722873,28.7913613861386,0.002872641921884,8.77
2890,wanang,g4,lh,trichospermum_pleiostigma,0.21,0.54,15.42,4.05,0.75,tree,1,5.87847417493701,1446.918,-6.1580043939623,0.54,0.21,0.54,0.21,93.8338521400778,357.263703703704,9.38338521400778,35.7263703703704,0.004237909355974,11.37
3533,yawan,g2,p,debregeasia_longifolia,0.148,0.604,8.75,3.18,0.752,NA,1,NA,856.436,-155.029,0.604,0.148,0.604,0.148,97.8784,269.319496855346,9.78784,26.9319496855346,0.153271739506557,5.57
584,numba,g2,p,endospermum_labios,0.2445,0.50761,5.21,0.335,0.75211,NA,1,NA,267.236,-1.87,0.01961,0.0045,0.01961,0.0045,51.2928982725528,797.719402985075,5.12928982725528,79.7719402985075,0.006948934620558,4.875
396,numba,g2,ch,pipturus_argenteus,0.172,0.582,15.31,3.92,0.754,NA,3,NA,702.622,-30.022,0.582,0.172,0.582,0.172,45.8930111038537,179.240306122449,4.58930111038537,17.9240306122449,0.040977609862362,11.39
2739,wanang,g3,f,ficus_copiosa,0.295,0.46,28.96,8.77,0.755,tree,1,4.80707728896124,1073.215,-5.04519439760756,0.46,0.295,0.46,0.295,37.0585290055249,122.373432155074,3.70585290055249,12.2373432155074,0.004679013863093,20.19
3728,yawan,g3,p,ficus_morobensis,0.202,0.56,16.83,5.05,0.762,NA,1,NA,NA,NA,0.56,0.202,0.56,0.202,NA,NA,NA,NA,NA,11.78
802,numba,g3,h,pipturus_argenteus,0.08809,0.674,9.41,2.62,0.76209,NA,1,NA,894.043,-12.651,0.674,0.08809,0.674,0.08809,95.0098831030818,341.237786259542,9.50098831030818,34.1237786259542,0.013952888184989,6.79
2063,numba,g7,h,phrynium_macrocephalum,0.286,0.482,17.76,10,0.768,NA,1,NA,1092.343,-79.3519999999999,0.482,0.286,0.482,0.286,61.5057995495496,109.2343,6.15057995495495,10.92343,0.067724109089823,7.76
3394,yawan,g2,ch,cypholophus_sp3,0.172,0.6,13.52,NA,0.772,NA,1,NA,1032.107,-17.348,0.6,0.172,0.6,0.172,76.339275147929,NA,7.6339275147929,NA,0.016530484870719,NA
1610,numba,g6,ch,macaranga_aleuritoides,0.32,0.454,9.49,6.3,0.774,NA,1,NA,1136.556,-13.837,0.454,0.32,0.454,0.32,119.76354056902,180.405714285714,11.976354056902,18.0405714285714,0.012028063453098,3.19
3904,yawan,g4,p,cypholophus_sp2,0.046,0.732,15.93,9.4,0.778,NA,1,NA,997.994,-1.97500000000002,0.732,0.046,0.732,0.046,62.6487131198996,106.169574468085,6.26487131198996,10.6169574468085,0.001975061226898,6.53
1778,numba,g6,i,hornstedtia_lycostoma,0.36,0.42,8.65,0.8,0.78,NA,1,NA,601.826,-40.644,0.42,0.36,0.42,0.36,69.5752601156069,752.2825,6.95752601156069,75.22825,0.063262097841144,7.85
4726,yawan,g9,i,cyathea_sp1,0.295,0.486,7.73,1.98,0.781,fern,1,NA,494.399,-13.466,0.486,0.295,0.486,0.295,63.9584734799483,249.696464646465,6.39584734799482,24.9696464646465,0.026514920303624,5.75
3531,yawan,g2,p,cypholophus_sp2,0.224,0.558,11.62,NA,0.782,NA,1,NA,1080.103,-20.21,0.558,0.224,0.558,0.224,92.9520654044751,NA,9.29520654044751,NA,0.018367500883839,NA
1883,numba,g7,c,falcataria moluccana,0.22024,0.56245,11.96,0.3,0.78269,NA,1,NA,NA,NA,0.01645,0.01024,0.01645,0.01024,NA,NA,NA,NA,NA,11.66
20,numba,g1,c,ficus_variegata,0.17939,0.604,22.01,3.88,0.78339,NA,1,NA,1450.11,-31.6719999999998,0.604,0.17939,0.604,0.17939,65.884143571104,373.739690721649,6.5884143571104,37.373969072165,0.021374264230501,18.13
2419,numba,g9,c,macaranga_tanarius,0.228,0.556,25.03,13.8,0.784,NA,1,NA,NA,NA,0.556,0.228,0.556,0.228,NA,NA,NA,NA,NA,11.23
3479,yawan,g2,h,musa_sp1,0.145,0.64,21.97,2.68,0.785,herb,1,NA,863.081,-52.336,0.64,0.145,0.64,0.145,39.2845243513883,322.045149253731,3.92845243513883,32.2045149253731,0.057171758881472,19.29
4207,yawan,g6,h,macaranga_strigosa,0.335,0.45,8.66,6.15,0.785,woody,1,NA,1048.128,-7.52500000000009,0.45,0.335,0.45,0.335,121.030946882217,170.427317073171,12.1030946882217,17.0427317073171,0.007128289314765,2.51
85,numba,g1,ch,paspalum_conjugatum,0.786,0,4.71,0.98,0.786,NA,1,NA,NA,NA,0,0.786,0,0.786,NA,NA,NA,NA,NA,3.73
50,numba,g1,c,trema_orientale,0.1094,0.682,18.41,4.51,0.7914,NA,1,NA,782.734,-71.1379999999999,0.682,0.1094,0.682,0.1094,42.5167843563281,173.555210643016,4.25167843563281,17.3555210643016,0.083312252890363,13.9
390,numba,g2,ch,paspalum_conjugatum,0.45,0.343,5.44,1.01,0.793,NA,1,NA,382.774,-0.165999999999997,0.343,0.45,0.343,0.45,70.3628676470588,378.984158415842,7.03628676470588,37.8984158415842,0.000433488274926,4.43
4234,yawan,g6,i,mapania_sp1,0.795,0,3.6,0.56,0.795,NA,1,NA,272.575,-1.85300000000001,0,0.795,0,0.795,75.7152777777778,486.741071428571,7.57152777777778,48.6741071428571,0.006752226449196,3.04
4523,yawan,g8,h,pouzolzia_hirta,0.8,0,7.1,0.91,0.8,woody,1,NA,459.566,-2.21600000000001,0,0.8,0,0.8,64.7276056338028,505.017582417582,6.47276056338028,50.5017582417582,0.004798801165918,6.19
1676,numba,g6,f,musa_sp1,0.695,0.107,11.31,7.5,0.802,NA,1,NA,662.741,-2.96400000000006,0.107,0.695,0.107,0.695,58.5977895667551,88.3654666666667,5.85977895667551,8.83654666666667,0.004452422619629,3.81
1496,numba,g5,p,macaranga_fallacina,0.38,0.425,12.01,4.65,0.805,NA,1,NA,932.467,-43.152,0.425,0.38,0.425,0.38,77.6408825978351,200.530537634409,7.76408825978351,20.0530537634409,0.044230380917141,7.36
4214,yawan,g6,h,physalis_sp1,0.805,0,10.32,NA,0.805,herb,1,NA,596.671,-1.62399999999991,0,0.805,0,0.805,57.8169573643411,NA,5.78169573643411,NA,0.002714380029918,NA
709,numba,g3,ch,lepistemon_urceolatus,0.308,0.498,9.35,4,0.806,NA,1,NA,1044.052,-30.7540000000001,0.498,0.308,0.498,0.308,111.663315508021,261.013,11.1663315508021,26.1013,0.028613535838096,5.35
1036,numba,g4,f,solanum_sp1,0.34362,0.466,18.79,2.87,0.80962,NA,1,NA,863.337,-30.837,0.466,0.34362,0.466,0.34362,45.9466205428419,300.814285714286,4.59466205428419,30.0814285714286,0.034486576438143,15.92
1050,numba,g4,h,cucurbitaceae_sp2,0.414,0.396,12.54,2.83,0.81,NA,1,NA,571.808,-14.76,0.396,0.414,0.396,0.414,45.5987240829346,202.052296819788,4.55987240829346,20.2052296819788,0.025163322922492,9.71
2737,wanang,g3,f,ageratum_conyzoides,0.81,0,11.03,1.86,0.81,herb,1,5.97668789743218,733.087,-8.56562474970024,0,0.81,0,0.81,66.4630099728015,394.132795698925,6.64630099728015,39.4132795698925,0.011549375629313,9.17
3509,yawan,g2,i,homalanthus_novoguineensis,0.135,0.675,32.92,7.48,0.81,woody,1,NA,1595.348,-7.3130000000001,0.675,0.135,0.675,0.135,48.4613608748481,213.281818181818,4.84613608748481,21.3281818181818,0.004563036100585,25.44
3881,yawan,g4,i,debregeasia_longifolia,0.365,0.445,21.57,4.98,0.81,woody,1,NA,NA,NA,0.445,0.365,0.445,0.365,NA,NA,NA,NA,NA,16.59
179,numba,g1,h,oreocnide_rubescens,0.23,0.585,6.11,0.91,0.815,NA,11,NA,453.526,-8.608,0.585,0.23,0.585,0.23,74.2268412438625,498.38021978022,7.42268412438625,49.838021978022,0.018626632102377,5.2
3375,yawan,g2,c,passiflora_racemosa,0.815,0,10.08,1.75,0.815,climber,1,NA,770.743,-28.1079999999999,0,0.815,0,0.815,76.4625992063492,440.424571428571,7.64625992063492,44.0424571428571,0.035185535224967,8.33
54,numba,g1,ch,callicarpa_pentandra,0.21896,0.59646,1.4,0.24,0.81542,NA,2,NA,NA,NA,0.59646,0.21896,0.59646,0.21896,NA,NA,NA,NA,NA,1.16
949,numba,g4,ch,embelia_cotinoides,0.426,0.39,14.4,3.3,0.816,NA,1,NA,927.339,-6.55899999999997,0.39,0.426,0.39,0.426,64.3985416666667,281.011818181818,6.43985416666667,28.1011818181818,0.007023250933185,11.1
2307,numba,g8,h,macaranga_quadriglandulosa,0.28808,0.528,14.6,12.2,0.81608,NA,1,NA,NA,NA,0.528,0.28808,0.528,0.28808,NA,NA,NA,NA,NA,2.4
2259,numba,g8,f,homalanthus_novoguineensis,0.37,0.45,43.48,22,0.82,NA,1,NA,NA,NA,0.45,0.37,0.45,0.37,NA,NA,NA,NA,NA,21.48
3196,yawan,g1,f,macaranga_strigosa,0.43,0.39,17.52,8.64,0.82,woody,2,NA,NA,NA,0.39,0.43,0.39,0.43,NA,NA,NA,NA,NA,8.88
3729,yawan,g3,p,ficus_pungens,0.172,0.656,10.65,5.67,0.828,NA,1,NA,1146.454,-22.3869999999999,0.656,0.172,0.656,0.172,107.648262910798,202.196472663139,10.7648262910798,20.2196472663139,0.019153161122856,4.98
1746,numba,g6,h,pipturus_argenteus,0.02694,0.806,10,7.9,0.83294,NA,2,NA,690.645,-22.801,0.806,0.02694,0.806,0.02694,69.0645,87.423417721519,6.90645,8.7423417721519,0.031958970966268,2.1
1679,numba,g6,f,paspalum_conjugatum,0.835,0,3.6,6.7,0.835,NA,1,NA,349.139,-1.75799999999998,0,0.835,0,0.835,96.9830555555556,52.1102985074627,9.69830555555556,5.21102985074627,0.00501001718453,-3.1
4536,yawan,g8,i,debregeasia_longifolia,0,0.838,27.76,5.16,0.838,woody,1,NA,1221.332,-0.130999999999858,0.838,0,0.838,0,43.9961095100865,236.692248062016,4.39961095100865,23.6692248062016,0.000107248438962,22.6
885,numba,g3,p,pipturus_argenteus,0.335,0.505,9.26,0.98,0.84,NA,1,NA,811.071,-139.592,0.505,0.335,0.505,0.335,87.5886609071274,827.623469387755,8.75886609071274,82.7623469387755,0.146836470968156,8.28
1318,numba,g5,f,etlingera_sp1,0.23,0.61,15.44,0.9,0.84,NA,1,NA,780.768,-32.4409999999999,0.61,0.23,0.61,0.23,50.5678756476684,867.52,5.05678756476684,86.752,0.039892573741806,14.54
4752,yawan,g9,p,debregeasia_longifolia,0.01809,0.824,6.15,2.23,0.84209,NA,1,NA,598.513,-76.1179999999999,0.824,0.01809,0.824,0.01809,97.3191869918699,268.391479820628,9.73191869918699,26.8391479820628,0.112829087308469,3.92
3449,yawan,g2,f,setaria_parviflora,0.844,0,5.99,2,0.844,grass,1,NA,681.741,-3.178,0,0.844,0,0.844,113.813188647746,340.8705,11.3813188647746,34.08705,0.004639964725756,3.99
256,numba,g1,p,grewia_glabra,0.13,0.72,13.89,2.52,0.85,NA,1,NA,1072.836,-2.61300000000006,0.72,0.13,0.72,0.13,77.2380129589633,425.728571428571,7.72380129589633,42.5728571428571,0.002429682858044,11.37
2321,numba,g8,h,sphaerostephanos_unitus,0.38058,0.47,9.39,9.04,0.85058,NA,1,NA,NA,NA,0.47,0.38058,0.47,0.38058,NA,NA,NA,NA,NA,0.350000000000001
289,numba,g2,c,carica_papaya,0.02422,0.828,NA,NA,0.85222,NA,1,NA,756.536,-50.1370000000001,0.828,0.02422,0.828,0.02422,NA,NA,NA,NA,0.062152817808455,NA
2363,numba,g8,p,commelina_sp1,0.32,0.533,6.25,7.11,0.853,NA,1,NA,NA,NA,0.533,0.32,0.533,0.32,NA,NA,NA,NA,NA,-0.86
750,numba,g3,f,macaranga_aleuritoides,0.175,0.68,7.77,2.26,0.855,NA,1,NA,1160.238,-78.1609999999998,0.68,0.175,0.68,0.175,149.32277992278,513.379646017699,14.932277992278,51.3379646017699,0.063114553548574,5.51
2626,wanang,g1,lh,hyptis_capitata,0.855,0,8.16,2.08,0.855,herb,1,5.42013711549803,469.893,-6.24695437184851,0,0.855,0,0.855,57.5849264705882,225.910096153846,5.75849264705882,22.5910096153846,0.013119996157621,6.08
1375,numba,g5,h,endospermum_labios,0.242,0.614,8.67,7.83,0.856,NA,1,NA,1026.365,-13.4380000000001,0.614,0.242,0.614,0.242,118.381199538639,131.081098339719,11.8381199538639,13.1081098339719,0.012923601874586,0.84
122,numba,g1,f,macaranga_fallacina,0.31,0.55,5.98,3.07,0.86,NA,1,NA,865.319,-8.53700000000003,0.55,0.31,0.55,0.31,144.702173913043,281.862866449511,14.4702173913043,28.1862866449511,0.009769344148235,2.91
3110,yawan,g1,c,pleuranthodium_sp2,0.675,0.185,39.84,10.7,0.86,woody,1,NA,NA,NA,0.185,0.675,0.185,0.675,NA,NA,NA,NA,NA,29.14
4334,yawan,g7,ch,paspalum_conjugatum,0.86,0,45.45,0.63,0.86,NA,1,NA,350.734,-1.30600000000004,0,0.86,0,0.86,7.7169196919692,556.720634920635,0.77169196919692,55.6720634920635,0.003709805703897,44.82
898,numba,g4,c,cyathea_contaminans,0.214,0.656,6.26,1.61,0.87,NA,1,NA,732.035,-32.125,0.656,0.214,0.656,0.214,116.938498402556,454.680124223602,11.6938498402556,45.4680124223602,0.04203962520938,4.65
2911,wanang,g5,c,ageratum_conyzoides,0.87,0,10.66,1.55,0.87,herb,1,6.03390278319298,646.878,-8.66824717362297,0,0.87,0,0.87,60.6827392120075,417.34064516129,6.06827392120075,41.734064516129,0.013222937681355,9.11
3070,yawan,g1,c,cyperus_rotundus,0.87,0,1.07,2.11,0.87,sedge,1,NA,151.398,-0.063999999999993,0,0.87,0,0.87,141.493457943925,71.7526066350711,14.1493457943925,7.17526066350711,0.000422548229919,-1.04
1958,numba,g7,ch,macaranga_aleuritoides,0.366,0.506,14.14,11.2,0.872,NA,2,NA,1182.467,-63.4259999999999,0.506,0.366,0.506,0.366,83.6256718528996,105.577410714286,8.36256718528996,10.5577410714286,0.050908063533546,2.94
4514,yawan,g8,h,oplismenus_compositus,0.875,0,7.21,1.51,0.875,grass,1,NA,576.034,-5.38400000000001,0,0.875,0,0.875,79.8937586685159,381.479470198675,7.98937586685159,38.1479470198675,0.009260119225755,5.7
4114,yawan,g5,p,polygonum_strigosum,0.876,0,10.47,2.74,0.876,NA,1,NA,763.522,-44.2879999999999,0,0.876,0,0.876,72.9247373447947,278.657664233577,7.29247373447947,27.8657664233577,0.054824773152103,7.73
3877,yawan,g4,i,cypholophus_sp1,0.195,0.69,18.06,3.31,0.885,woody,1,NA,1030.291,-10.444,0.69,0.195,0.69,0.195,57.0482281284607,311.266163141994,5.70482281284607,31.1266163141994,0.01003521549674,14.75
159,numba,g1,h,ficus_variegata,0.21,0.676,15.99,2.25,0.886,NA,1,NA,1040.599,-1.76200000000017,0.676,0.21,0.676,0.21,65.0781113195747,462.488444444444,6.50781113195747,46.2488444444444,0.001690393251474,13.74
4546,yawan,g8,i,mikania_micrantha,0.888,0,8.49,0.71,0.888,climber,1,NA,522.285,-0.330000000000041,0,0.888,0,0.888,61.517667844523,735.612676056338,6.1517667844523,73.5612676056338,0.00063143997015,7.78
2830,wanang,g4,c,trichospermum_pleiostigma,0.27,0.62,17.85,5.77,0.89,tree,1,5.58805451825151,1541.832,-5.62927975093037,0.62,0.27,0.62,0.27,86.3771428571429,267.215251299827,8.63771428571429,26.7215251299827,0.003637751602959,12.08
4477,yawan,g8,f,fern_sp2,0.892,0,4.67,0.88,0.892,fern,1,NA,NA,NA,0,0.892,0,0.892,NA,NA,NA,NA,NA,3.79
3595,yawan,g3,ch,debregeasia_longifolia,0.039,0.856,13.28,6.55,0.895,NA,1,NA,875.408,-25.761,0.856,0.039,0.856,0.039,65.9192771084337,133.650076335878,6.59192771084337,13.3650076335878,0.02858620303184,6.73
3931,yawan,g5,c,cypholophus_sp2,0.248,0.65,16.51,NA,0.898,woody,1,NA,786.614,-19.942,0.65,0.248,0.65,0.248,47.6447001817081,NA,4.76447001817081,NA,0.024724879611583,NA
2894,wanang,g4,p,cordyline_terminalis,0.47,0.43,28.8,7.4,0.9,herb,1,5.74453700744151,2312.344,-8.01309866597366,0.43,0.47,0.43,0.47,80.2897222222222,312.478918918919,8.02897222222222,31.2478918918919,0.003453390286599,21.4
1905,numba,g7,c,paspalum_conjugatum,0.902,0,8.45,7,0.902,NA,1,NA,566.553,-23.215,0,0.902,0,0.902,67.0476923076923,80.9361428571429,6.70476923076923,8.09361428571429,0.03936293593413,1.45
1317,numba,g5,f,endospermum_labios,0.375,0.53,10.32,0.8,0.905,NA,1,NA,826.038,-65.21,0.53,0.375,0.53,0.375,80.0424418604651,1032.5475,8.00424418604651,103.25475,0.073167064610524,9.52
2250,numba,g8,ch,solanum_torvum,0.26264,0.644,22.57,NA,0.90664,NA,1,NA,NA,NA,0.644,0.26264,0.644,0.26264,NA,NA,NA,NA,NA,NA
3352,yawan,g2,c,cypholophus_sp2,0.182,0.725,15.25,NA,0.907,woody,1,NA,732.996,-34.397,0.725,0.182,0.725,0.182,48.0653114754098,NA,4.80653114754098,NA,0.044823187076244,NA
3114,yawan,g1,c,saurauia_poolei,0.21,0.705,25.09,4.85,0.915,woody,1,NA,1809.154,-89.136,0.705,0.21,0.705,0.21,72.1065763252292,373.021443298969,7.21065763252292,37.3021443298969,0.046955944560631,20.24
4603,yawan,g9,c,elatostema_integrifolium,0.038,0.88,4.62,1.2,0.918,herb,1,NA,396.552,-1.31,0.88,0.038,0.88,0.038,85.8337662337662,330.46,8.58337662337662,33.046,0.003292598941341,3.42
2926,wanang,g5,f,breynia_cernua,0,0.92,NA,NA,0.92,shrub,1,5.83655673068862,NA,NA,0.92,0,0.92,0,NA,NA,NA,NA,NA,NA
1392,numba,g5,h,macaranga_fallacina,0.4,0.524,8.34,5.15,0.924,NA,1,NA,991.813,-14.211,0.524,0.4,0.524,0.4,118.92242206235,192.585048543689,11.892242206235,19.2585048543689,0.014125905544997,3.19
3457,yawan,g2,h,cyperus_rotundus,0.924,0,6.82,1.05,0.924,sedge,1,NA,388.781,-2.726,0,0.924,0,0.924,57.0060117302053,370.267619047619,5.70060117302053,37.0267619047619,0.006962838467767,5.77
167,numba,g1,h,lepistemon_urceolatus,0.17,0.755,10.38,2.9,0.925,NA,1,NA,706.491,-11.289,0.755,0.17,0.755,0.17,68.0627167630058,243.617586206897,6.80627167630058,24.3617586206897,0.015727660285882,7.48
564,numba,g2,i,solanum_torvum,0.205,0.72,19.6,2.81,0.925,NA,1,NA,1206.58,-27.366,0.72,0.205,0.72,0.205,61.5602040816326,429.387900355872,6.15602040816326,42.9387900355872,0.022177631760223,16.79
1654,numba,g6,f,etlingera_sp1,0.185,0.74,17.77,8.1,0.925,NA,1,NA,910.376,-3.46000000000004,0.74,0.185,0.74,0.185,51.2310635903208,112.392098765432,5.12310635903208,11.2392098765432,0.003786237355499,9.67
3568,yawan,g3,c,fern_sp5,0.3,0.625,8.27,0.81,0.925,fern,1,NA,NA,NA,0.625,0.3,0.625,0.3,NA,NA,NA,NA,NA,7.46
3207,yawan,g1,f,pleuranthodium_sp2,0.324,0.606,19.08,12.19,0.93,woody,1,NA,NA,NA,0.606,0.324,0.606,0.324,NA,NA,NA,NA,NA,6.89
421,numba,g2,f,etlingera_sp1,0.195,0.74,23.14,3.43,0.935,NA,1,NA,1075.494,-17.932,0.74,0.195,0.74,0.195,46.4777009507347,313.555102040816,4.64777009507347,31.3555102040816,0.016399829526644,19.71
789,numba,g3,h,macaranga_aleuritoides,0.314,0.624,5.99,2.27,0.938,NA,3,NA,696.436,-134.92,0.624,0.314,0.624,0.314,116.266444073456,306.8,11.6266444073456,30.68,0.162289079527904,3.72
1844,numba,g6,p,macaranga_quadriglandulosa,0.325,0.615,25.54,15,0.94,NA,2,NA,1601.619,-37.405,0.615,0.325,0.615,0.325,62.7102192638998,106.7746,6.27102192638998,10.67746,0.022821508409883,10.54
2600,wanang,g1,h,paspalum_sp1,0.94,0,3.72,1.44,0.94,grass,1,4.95949793296959,205.232,0,0,0.94,0,0.94,55.1698924731183,142.522222222222,5.51698924731183,14.2522222222222,0,2.28
3264,yawan,g1,i,cypholophus_sp2,0.315,0.63,4.16,1.28,0.945,woody,1,NA,367.886,-4.95399999999995,0.63,0.315,0.63,0.315,88.4341346153846,287.4109375,8.84341346153846,28.74109375,0.013287200944105,2.88
2052,numba,g7,h,macaranga_fallacina,0.338,0.608,16.28,12.7,0.946,NA,1,NA,1247.983,-45.268,0.608,0.338,0.608,0.338,76.6574324324324,98.2663779527559,7.66574324324324,9.82663779527559,0.0350032592281,3.58
4732,yawan,g9,i,eugenia_javanica,0.325,0.623,1.98,0.5,0.948,NA,1,NA,65.321,-5.82300000000001,0.623,0.325,0.623,0.325,32.990404040404,130.642,3.2990404040404,13.0642,0.081848082761723,1.48
4108,yawan,g5,p,paspalum_conjugatum,0.952,0,3.56,0.3,0.952,NA,1,NA,381.842,-4.19,0,0.952,0,0.952,107.258988764045,1272.80666666667,10.7258988764045,127.280666666667,0.010854022464459,3.26
3834,yawan,g4,f,homalanthus_nervosus,0.478,0.476,14.44,4.22,0.954,NA,1,NA,1005.989,-0.860000000000014,0.476,0.478,0.476,0.478,69.6668282548476,238.386018957346,6.96668282548476,23.8386018957346,0.000854149927149,10.22
2958,wanang,g5,i,macaranga_tanarius,0.35,0.605,17.07,6.63,0.955,tree,1,5.30555805768637,1335.636,-5.77785512039726,0.605,0.35,0.605,0.35,78.2446397188049,201.453393665158,7.82446397188049,20.1453393665158,0.004307287492478,10.44
1558,numba,g6,c,macaranga_aleuritoides,0.362,0.596,8.64,8.7,0.958,NA,1,NA,735.952,-60.318,0.596,0.362,0.596,0.362,85.1796296296296,84.592183908046,8.51796296296296,8.4592183908046,0.075750687580846,-0.059999999999999
4630,yawan,g9,c,setaria_parviflora,0.96,0,2.85,0.59,0.96,grass,1,NA,375.508,-100.758,0,0.96,0,0.96,131.757192982456,636.454237288136,13.1757192982456,63.6454237288136,0.211558246862048,2.26
375,numba,g2,ch,lepistemon_urceolatus,0.224,0.738,11.63,2.95,0.962,NA,1,NA,914.004,-34.231,0.738,0.224,0.738,0.224,78.5901977644024,309.83186440678,7.85901977644024,30.983186440678,0.036099701023481,8.68
2198,numba,g8,c,macaranga_tanarius,0.21951,0.748,18.9,13.1,0.96751,NA,1,NA,NA,NA,0.748,0.21951,0.748,0.21951,NA,NA,NA,NA,NA,5.8
791,numba,g3,h,macaranga_fallacina,0.416,0.556,9.45,6.43,0.972,NA,1,NA,1116.671,-9.75,0.556,0.416,0.556,0.416,118.166243386243,173.665785381026,11.8166243386243,17.3665785381026,0.008655733513491,3.02
1080,numba,g4,h,macaranga_fallacina,0.498,0.48,9,6,0.978,NA,1,NA,972.76,-117.443,0.48,0.498,0.48,0.498,108.084444444444,162.126666666667,10.8084444444444,16.2126666666667,0.10772580886312,3
3951,yawan,g5,c,piper_aduncum,0.982,0,11.27,1.1,0.982,woody,1,NA,660.784,-0.812999999999988,0,0.982,0,0.982,58.6321206743567,600.712727272727,5.86321206743567,60.0712727272727,0.001228844749901,10.17
3957,yawan,g5,c,polygonum_strigosum,0.982,0,8.52,0.54,0.982,grass,1,NA,428.143,-34.627,0,0.982,0,0.982,50.2515258215962,792.857407407407,5.02515258215962,79.2857407407407,0.074825507271431,7.98
1577,numba,g6,c,pipturus_argenteus,0.148,0.836,8.21,8.7,0.984,NA,1,NA,643.383,-5.779,0.836,0.148,0.836,0.148,78.3657734470158,73.9520689655173,7.83657734470158,7.39520689655172,0.008902246280589,-0.489999999999998
827,numba,g3,i,macaranga_bifoveata,0.36,0.625,12.73,1.42,0.985,NA,7,NA,1302.746,-0.795999999999822,0.625,0.36,0.625,0.36,102.336684996072,917.42676056338,10.2336684996072,91.742676056338,0.000610643922482,11.31
2899,wanang,g4,p,homalanthus_novoguineensis,0.49,0.495,30.45,10.88,0.985,tree,1,4.8506758027036,1390.755,-6.86352937068863,0.495,0.49,0.495,0.49,45.6733990147783,127.826746323529,4.56733990147783,12.7826746323529,0.004910874624551,19.57
